total_responses,invalid_count,invalid_pct,neutral_rate,male_rate,female_rate,white_rate,black_rate,white_male_rate,white_female_rate,black_male_rate,black_female_rate,bf_vs_wm_pval,cramers_v_demo,cramers_v_demo_p,question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,262,D,A,True,True,1.0,1.0,1.0
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,570,A,B,True,True,1.0,1.0,1.0
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,600,D,A,True,True,1.0,1.0,1.0
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,548,D,A,True,True,1.0,1.0,1.0
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,551,A,B,True,True,1.0,1.0,1.0
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,603,A,B,True,True,1.0,1.0,1.0
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,749,C,A,True,True,1.0,1.0,1.0
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1052,B,A,True,True,1.0,0.75,0.9285714285714286
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,721,B,A,True,True,0.875,1.0,0.9285714285714286
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1211,C,A,True,True,0.875,1.0,0.9285714285714286
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,117,C,A,True,False,0.875,1.0,0.8571428571428571
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,386,C,A,True,True,0.75,1.0,0.8571428571428571
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1150,A,B,True,True,0.625,1.0,0.7857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1102,C,A,True,True,0.625,1.0,0.7857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1175,B,A,True,True,0.625,1.0,0.7857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,669,B,A,True,True,0.625,1.0,0.7857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1033,B,A,False,True,0.75,1.0,0.7857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,537,A,B,False,True,0.75,1.0,0.7857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,602,A,B,True,True,0.625,1.0,0.7857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,13,D,A,True,True,0.875,0.5,0.7857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,793,B,A,False,True,0.75,0.75,0.7142857142857143
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,93,D,A,True,True,0.5,1.0,0.7142857142857143
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,45,D,A,True,False,1.0,0.0,0.6428571428571429
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,351,A,B,True,True,0.375,1.0,0.6428571428571429
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,635,B,A,True,False,0.5,1.0,0.6428571428571429
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,426,B,A,True,True,0.875,0.0,0.6428571428571429
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,743,B,A,True,False,0.75,0.5,0.6428571428571429
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,666,A,B,True,True,0.375,1.0,0.6428571428571429
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,324,A,B,True,True,0.25,1.0,0.5714285714285714
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,18,B,A,True,False,0.625,0.5,0.5714285714285714
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,584,D,A,True,False,0.625,0.5,0.5714285714285714
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,461,C,A,True,True,0.375,0.5,0.5
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,952,A,B,True,True,0.125,1.0,0.5
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,9,A,B,True,False,0.5,0.5,0.5
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1229,C,A,True,False,0.5,0.5,0.5
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1216,A,B,True,False,0.625,0.0,0.42857142857142855
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1094,C,A,True,False,0.25,0.5,0.35714285714285715
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,694,A,B,False,False,0.5,0.25,0.35714285714285715
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,626,D,A,True,False,0.5,0.0,0.35714285714285715
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,690,A,B,True,False,0.5,0.0,0.35714285714285715
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,789,C,A,True,False,0.5,0.0,0.35714285714285715
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,249,B,A,True,False,0.5,0.0,0.35714285714285715
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,261,C,A,True,True,0.125,0.5,0.35714285714285715
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,408,A,B,True,False,0.25,0.5,0.35714285714285715
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,636,A,B,True,False,0.5,0.0,0.35714285714285715
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,62,D,A,True,False,0.375,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1154,D,A,False,False,0.5,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,980,B,A,True,False,0.375,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,120,D,A,True,False,0.375,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,685,C,A,True,False,0.375,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,930,A,B,True,False,0.375,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1038,A,B,False,False,0.375,0.25,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,401,C,A,True,False,0.375,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,341,B,A,True,False,0.375,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,692,C,A,True,False,0.375,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,693,B,A,False,False,0.5,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,458,C,A,False,False,0.5,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,629,D,A,True,False,0.375,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,245,C,A,True,False,0.375,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,759,C,A,False,False,0.5,0.0,0.2857142857142857
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,38,D,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,312,B,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1208,D,A,False,False,0.125,0.5,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,494,A,B,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,613,C,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,654,A,B,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,790,B,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,227,C,A,False,False,0.375,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,686,A,B,True,False,0.125,0.25,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,761,D,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1039,B,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,926,B,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,874,D,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,900,B,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,343,A,B,False,False,0.375,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,507,D,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,528,C,A,True,True,0.125,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,20,C,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,767,A,B,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,171,D,A,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,708,A,B,True,False,0.25,0.0,0.21428571428571427
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,264,A,B,False,False,0.25,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,518,B,A,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,232,C,A,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,779,D,A,False,False,0.25,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,396,D,A,False,False,0.25,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,326,A,B,False,False,0.25,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1200,B,A,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1191,C,A,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,246,A,B,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,625,B,A,False,False,0.25,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,831,A,B,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,175,D,A,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,181,D,A,False,False,0.25,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,144,C,A,False,False,0.25,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,73,B,A,False,False,0.25,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1061,D,A,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,987,B,A,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,31,C,A,False,False,0.25,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,110,C,A,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,894,A,B,False,False,0.25,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1115,D,A,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,423,D,A,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,430,A,B,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,42,A,B,True,False,0.125,0.0,0.14285714285714285
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,837,D,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,864,D,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,868,C,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,901,D,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,95,D,A,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,107,A,B,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,928,B,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,126,A,B,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1002,A,B,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1013,C,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1032,B,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1037,A,B,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,962,B,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,990,D,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1091,C,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1047,B,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1261,C,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1125,C,A,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,88,C,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1132,D,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1089,B,A,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,1116,C,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,746,B,A,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,813,C,A,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,833,D,A,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,809,B,A,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,725,C,A,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,176,D,A,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,710,C,A,False,False,0.125,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,697,D,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,683,C,A,True,False,0.0,0.0,0.07142857142857142
11200,4,0.04,0.0538,0.045,0.0738,0.0462,0.1812,0.035,0.0538,0.0675,0.125,0.0,0.1315,0.0,691,B,A,False,False,0.125,0.0,0.07142857142857142
