total_responses,invalid_count,invalid_pct,question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
11088,103,0.93,923,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,924,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,925,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,927,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,929,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,930,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,934,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,938,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,939,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,940,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,941,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,919,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,782,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,864,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,865,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,868,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,869,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,870,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,871,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,872,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,873,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,875,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,876,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,900,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,879,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,881,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,883,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,884,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,889,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,890,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,892,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,893,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,894,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,896,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,897,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,898,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,878,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,657,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,658,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,660,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,662,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,664,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,666,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,667,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,668,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,671,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,672,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,674,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,780,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,678,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,679,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,680,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,681,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,682,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,683,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,684,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,687,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,689,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,690,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,691,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,675,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,619,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,620,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,623,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,624,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,625,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,626,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,628,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,632,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,633,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,634,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,635,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,656,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,640,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,641,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,642,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,643,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,644,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,645,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,646,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,647,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,648,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,653,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,655,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,636,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,732,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,733,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,734,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,737,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,743,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,744,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,746,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,747,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,750,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,752,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,753,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,692,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,761,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,762,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,764,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,766,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,769,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,775,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,776,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,777,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,779,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,943,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,781,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,760,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,693,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,694,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,696,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,697,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,700,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,701,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,702,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,703,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,704,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,705,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,707,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,731,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,711,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,712,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,713,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,715,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,721,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,722,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,725,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,726,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,727,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,728,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,729,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,710,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1142,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1144,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1145,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1148,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1154,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1155,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1156,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1157,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1160,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1165,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1166,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,945,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1168,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1169,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1170,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1173,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,11,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1177,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1178,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1179,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1181,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1182,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1183,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1167,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1099,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1101,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1102,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1103,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1105,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1108,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1109,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1111,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1112,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1115,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1118,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1141,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1120,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1121,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1122,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1123,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1124,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1125,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1128,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1129,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1130,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1132,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1137,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1119,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1231,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1232,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1234,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1235,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1237,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1239,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1241,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1243,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1245,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1246,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1248,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1185,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1251,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1252,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1253,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1254,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1256,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1259,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1260,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1261,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1267,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1268,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1271,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1249,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1187,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1188,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1189,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1190,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1191,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1195,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1196,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1197,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1199,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1200,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1201,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1175,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1203,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1204,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1205,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1208,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,58,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1215,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1217,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1219,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1223,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1225,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1226,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1228,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1202,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,985,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,987,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,990,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,991,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,992,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,995,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,996,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,997,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,998,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,999,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1000,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1097,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1002,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1004,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1006,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1007,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1011,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1012,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1013,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1014,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1015,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1016,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1017,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1001,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,617,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,949,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,953,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,955,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,956,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,957,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,958,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,959,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,961,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,962,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,967,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,984,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,969,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,970,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,971,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,974,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,975,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,977,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,978,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,979,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,981,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,982,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,983,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,968,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1064,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1067,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1069,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1070,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1071,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1072,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1073,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1075,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1078,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1079,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1080,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1018,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1082,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1084,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1086,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1087,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1090,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1091,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1092,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1093,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1094,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1095,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1096,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1081,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1019,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1020,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1023,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1024,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1028,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1029,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1031,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1032,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1033,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1035,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1037,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1063,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1040,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1042,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1046,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1047,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1049,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1050,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1053,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,1055,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1056,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1058,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,1059,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,1061,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,1039,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,172,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,173,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,174,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,176,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,177,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,178,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,179,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,182,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,183,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,185,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,186,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,614,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,189,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,192,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,193,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,194,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,195,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,197,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,199,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,205,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,206,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,207,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,208,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,187,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,138,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,140,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,141,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,142,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,143,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,144,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,146,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,147,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,148,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,149,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,150,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,170,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,153,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,154,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,156,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,157,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,158,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,162,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,164,A,B,False,False,0.0,0.0,0.0
11088,103,0.93,165,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,166,B,A,False,False,0.0,0.0,0.0
11088,103,0.93,167,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,169,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,151,D,A,False,False,0.0,0.0,0.0
11088,103,0.93,256,C,A,False,False,0.0,0.0,0.0
11088,103,0.93,257,D,A,False,False,0.0,0.0,0.0
