total_responses,invalid_count,invalid_pct,question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
11172,1631,14.6,1312,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,1301,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1276,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1244,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,1264,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1249,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1255,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1258,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,1232,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1266,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,199,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,1240,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,1150,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1149,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1188,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,186,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,166,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,176,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,138,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,149,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,1125,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1141,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,1106,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1079,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1118,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1117,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1116,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1130,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,21,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,20,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1477,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,482,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,465,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,459,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1069,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1085,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,247,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,257,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1072,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1076,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,225,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,218,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,216,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,232,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,974,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,967,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,937,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1032,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,1044,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1028,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,999,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1003,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,896,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,894,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,911,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,829,A,B,True,True,,1.0,1.0
11172,1631,14.6,852,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,848,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,876,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,897,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,725,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,824,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,782,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,796,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,758,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,831,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,833,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,834,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,839,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,330,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,351,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,293,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,276,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,296,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,815,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,822,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,727,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,741,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,746,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,756,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,723,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,761,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,763,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,738,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,413,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,683,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,676,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,678,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,675,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,704,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,692,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,705,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,3,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,19,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,17,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1485,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1459,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,45,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,431,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,428,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,423,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,415,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,420,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,421,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,387,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,384,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,359,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,358,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,529,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,596,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,366,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,650,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,652,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,637,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,642,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,617,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,502,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,537,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,577,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,580,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,505,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,501,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,528,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,509,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,446,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,449,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,432,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,440,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1522,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1526,C,A,True,True,1.0,1.0,1.0
11172,1631,14.6,34,A,B,True,True,1.0,1.0,1.0
11172,1631,14.6,25,D,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1498,B,A,True,True,,1.0,1.0
11172,1631,14.6,1491,B,A,True,True,1.0,1.0,1.0
11172,1631,14.6,1209,D,A,True,False,1.0,1.0,0.9285714285714286
11172,1631,14.6,1237,D,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,1396,D,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,1421,B,A,False,True,1.0,1.0,0.9285714285714286
11172,1631,14.6,1338,B,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,85,B,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,740,C,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,769,B,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,306,C,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,1134,D,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,1063,A,B,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,1078,C,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,992,C,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,910,D,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,663,B,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,389,B,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,674,D,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,454,C,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,492,B,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,1472,C,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,64,C,A,False,True,1.0,1.0,0.9285714285714286
11172,1631,14.6,14,C,A,True,True,0.875,1.0,0.9285714285714286
11172,1631,14.6,542,D,A,True,True,0.8571428571428571,1.0,0.9230769230769231
11172,1631,14.6,909,C,A,True,True,0.8333333333333334,1.0,0.9166666666666666
11172,1631,14.6,711,C,A,False,True,1.0,1.0,0.9090909090909091
11172,1631,14.6,188,C,A,True,True,0.8571428571428571,,0.8888888888888888
11172,1631,14.6,240,B,A,True,True,0.6666666666666666,1.0,0.8888888888888888
11172,1631,14.6,66,B,A,True,True,0.6666666666666666,1.0,0.8888888888888888
11172,1631,14.6,248,A,B,True,True,0.5,1.0,0.875
11172,1631,14.6,608,A,B,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,600,B,A,False,True,0.875,1.0,0.8571428571428571
11172,1631,14.6,1048,B,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,828,C,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,647,B,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,923,C,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,245,B,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,239,C,A,True,False,0.875,1.0,0.8571428571428571
11172,1631,14.6,1111,B,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,1415,C,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,455,D,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,92,C,A,False,True,0.875,1.0,0.8571428571428571
11172,1631,14.6,1456,D,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,122,D,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,996,B,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,559,D,A,True,True,0.75,1.0,0.8571428571428571
11172,1631,14.6,1103,D,A,True,True,0.7142857142857143,1.0,0.8461538461538461
11172,1631,14.6,385,C,A,True,False,0.875,1.0,0.8461538461538461
11172,1631,14.6,478,D,A,True,True,0.5,1.0,0.8
11172,1631,14.6,337,D,A,True,False,0.75,1.0,0.7857142857142857
11172,1631,14.6,398,C,A,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,302,D,A,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,340,B,A,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,1466,B,A,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,417,B,A,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,919,C,A,True,True,0.75,0.75,0.7857142857142857
11172,1631,14.6,720,A,B,True,False,0.875,0.75,0.7857142857142857
11172,1631,14.6,729,C,A,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,1215,C,A,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,572,B,A,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,1139,C,A,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,518,A,B,False,True,0.75,1.0,0.7857142857142857
11172,1631,14.6,1333,A,B,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,35,A,B,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,1449,D,A,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,200,B,A,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,255,A,B,True,True,0.625,1.0,0.7857142857142857
11172,1631,14.6,234,B,A,True,True,0.7142857142857143,0.75,0.7692307692307693
11172,1631,14.6,1455,A,B,True,True,0.5,1.0,0.75
11172,1631,14.6,1515,B,A,True,True,0.4,1.0,0.7272727272727273
11172,1631,14.6,558,B,A,True,True,0.6,0.75,0.7272727272727273
11172,1631,14.6,1011,A,B,True,True,0.5,1.0,0.7142857142857143
11172,1631,14.6,718,C,A,True,True,0.5,1.0,0.7142857142857143
11172,1631,14.6,101,A,B,True,True,0.5,1.0,0.7142857142857143
11172,1631,14.6,544,B,A,True,True,0.75,0.5,0.7142857142857143
11172,1631,14.6,466,D,A,True,True,0.5,1.0,0.7142857142857143
11172,1631,14.6,1430,C,A,True,False,0.625,1.0,0.7142857142857143
11172,1631,14.6,212,C,A,False,False,0.75,1.0,0.7142857142857143
11172,1631,14.6,1081,D,A,True,True,0.5,1.0,0.7142857142857143
11172,1631,14.6,251,B,A,True,True,0.5,1.0,0.7142857142857143
11172,1631,14.6,242,C,A,True,True,0.5,1.0,0.7142857142857143
11172,1631,14.6,1290,B,A,True,True,0.5,1.0,0.7142857142857143
11172,1631,14.6,744,C,A,True,True,0.5,1.0,0.7142857142857143
11172,1631,14.6,266,D,A,True,True,0.5,1.0,0.7142857142857143
11172,1631,14.6,789,C,A,True,True,0.5,1.0,0.7142857142857143
11172,1631,14.6,1397,A,B,True,True,0.625,,0.7
11172,1631,14.6,397,D,A,False,False,0.7142857142857143,1.0,0.6666666666666666
11172,1631,14.6,474,C,A,True,True,0.42857142857142855,1.0,0.6666666666666666
11172,1631,14.6,468,B,A,True,True,0.375,1.0,0.6428571428571429
11172,1631,14.6,169,A,B,True,True,0.375,1.0,0.6428571428571429
11172,1631,14.6,1524,D,A,True,True,0.5,0.75,0.6428571428571429
11172,1631,14.6,374,C,A,False,True,0.5,1.0,0.6428571428571429
11172,1631,14.6,712,B,A,True,True,0.2,1.0,0.6363636363636364
11172,1631,14.6,1385,A,B,True,True,0.2,1.0,0.6363636363636364
11172,1631,14.6,804,C,A,True,True,0.2,1.0,0.6363636363636364
11172,1631,14.6,329,D,A,True,True,0.2857142857142857,1.0,0.6153846153846154
11172,1631,14.6,679,B,A,True,True,0.25,1.0,0.5714285714285714
11172,1631,14.6,283,C,A,True,True,0.25,1.0,0.5714285714285714
11172,1631,14.6,1199,B,A,True,True,0.25,1.0,0.5714285714285714
11172,1631,14.6,189,B,A,False,True,0.5,1.0,0.5714285714285714
11172,1631,14.6,1229,D,A,True,True,0.25,1.0,0.5714285714285714
11172,1631,14.6,497,B,A,True,True,0.25,1.0,0.5714285714285714
11172,1631,14.6,1425,C,A,True,True,0.25,1.0,0.5714285714285714
11172,1631,14.6,6,A,B,False,True,0.5,0.75,0.5714285714285714
11172,1631,14.6,875,B,A,True,True,0.25,1.0,0.5714285714285714
11172,1631,14.6,1015,C,A,True,False,0.7142857142857143,0.25,0.5384615384615384
11172,1631,14.6,689,B,A,True,True,0.125,1.0,0.5
11172,1631,14.6,1382,D,A,True,True,0.25,0.75,0.5
11172,1631,14.6,254,C,A,True,False,0.25,1.0,0.5
11172,1631,14.6,495,B,A,True,True,0.125,1.0,0.5
11172,1631,14.6,1080,B,A,True,True,0.25,0.75,0.5
11172,1631,14.6,76,C,A,True,True,0.25,0.5,0.42857142857142855
11172,1631,14.6,452,C,A,True,True,0.25,0.5,0.42857142857142855
11172,1631,14.6,1185,D,A,True,True,0.0,1.0,0.42857142857142855
11172,1631,14.6,1219,A,B,True,True,0.5,0.0,0.42857142857142855
11172,1631,14.6,1352,B,A,True,True,0.0,1.0,0.42857142857142855
11172,1631,14.6,1492,B,A,True,True,0.375,0.25,0.42857142857142855
11172,1631,14.6,1123,B,A,True,True,0.0,1.0,0.42857142857142855
11172,1631,14.6,1344,D,A,True,False,0.6,0.0,0.36363636363636365
11172,1631,14.6,137,D,A,True,False,0.0,1.0,0.35714285714285715
11172,1631,14.6,375,B,A,True,False,0.25,0.5,0.35714285714285715
11172,1631,14.6,1504,D,A,False,False,0.625,0.0,0.35714285714285715
11172,1631,14.6,339,B,A,True,False,0.0,1.0,0.35714285714285715
11172,1631,14.6,144,B,A,False,False,0.375,0.5,0.35714285714285715
11172,1631,14.6,811,A,B,False,False,0.125,1.0,0.35714285714285715
11172,1631,14.6,89,D,A,True,False,0.375,0.25,0.35714285714285715
11172,1631,14.6,619,C,A,False,False,0.125,1.0,0.35714285714285715
11172,1631,14.6,399,A,B,True,False,0.0,1.0,0.35714285714285715
11172,1631,14.6,275,B,A,False,False,0.5,0.0,0.2857142857142857
11172,1631,14.6,696,C,A,True,False,0.375,0.0,0.2857142857142857
11172,1631,14.6,377,B,A,True,False,0.375,0.0,0.2857142857142857
11172,1631,14.6,946,C,A,False,True,0.125,0.5,0.2857142857142857
11172,1631,14.6,1273,C,A,True,True,0.25,0.0,0.2857142857142857
11172,1631,14.6,624,D,A,False,False,0.0,1.0,0.2857142857142857
11172,1631,14.6,951,C,A,False,True,0.375,0.0,0.2857142857142857
11172,1631,14.6,658,D,A,False,True,0.25,0.25,0.2857142857142857
11172,1631,14.6,766,C,A,True,False,0.375,0.0,0.2857142857142857
11172,1631,14.6,921,A,B,True,False,0.0,0.75,0.2857142857142857
11172,1631,14.6,299,C,A,True,False,0.4,0.0,0.2727272727272727
11172,1631,14.6,246,A,B,False,False,0.5,0.0,0.25
11172,1631,14.6,1241,B,A,True,False,0.25,0.0,0.25
11172,1631,14.6,926,C,A,True,False,0.14285714285714285,0.25,0.23076923076923078
11172,1631,14.6,628,C,A,True,False,0.25,0.0,0.21428571428571427
11172,1631,14.6,262,C,A,True,False,0.0,0.5,0.21428571428571427
11172,1631,14.6,956,C,A,False,False,0.25,0.25,0.21428571428571427
11172,1631,14.6,1172,A,B,True,False,0.25,0.0,0.21428571428571427
11172,1631,14.6,259,C,A,False,False,0.375,0.0,0.21428571428571427
11172,1631,14.6,1419,D,A,False,False,0.375,0.0,0.21428571428571427
11172,1631,14.6,565,D,A,True,True,0.0,0.25,0.21428571428571427
11172,1631,14.6,69,D,A,True,False,0.25,0.0,0.21428571428571427
11172,1631,14.6,298,A,B,False,False,0.375,0.0,0.21428571428571427
11172,1631,14.6,1311,B,A,True,False,0.25,0.0,0.21428571428571427
11172,1631,14.6,697,B,A,True,False,0.25,0.0,0.21428571428571427
11172,1631,14.6,568,C,A,True,False,0.2,0.0,0.18181818181818182
11172,1631,14.6,1509,C,A,True,False,0.0,0.0,0.16666666666666666
11172,1631,14.6,684,C,A,True,False,0.16666666666666666,0.0,0.16666666666666666
11172,1631,14.6,1349,B,A,True,False,0.16666666666666666,0.0,0.16666666666666666
11172,1631,14.6,1518,C,A,True,True,0.0,0.0,0.16666666666666666
11172,1631,14.6,197,D,A,True,False,0.14285714285714285,0.0,0.15384615384615385
11172,1631,14.6,490,B,A,False,False,0.25,0.0,0.14285714285714285
11172,1631,14.6,1532,D,A,True,False,0.125,0.0,0.14285714285714285
11172,1631,14.6,1417,C,A,True,False,0.125,0.0,0.14285714285714285
11172,1631,14.6,1175,C,A,True,False,0.125,0.0,0.14285714285714285
11172,1631,14.6,1193,B,A,False,True,0.125,0.0,0.14285714285714285
11172,1631,14.6,569,D,A,True,False,0.125,0.0,0.14285714285714285
11172,1631,14.6,1285,C,A,False,False,0.25,0.0,0.14285714285714285
11172,1631,14.6,1094,D,A,False,False,0.25,0.0,0.14285714285714285
11172,1631,14.6,1087,D,A,True,False,0.125,0.0,0.14285714285714285
11172,1631,14.6,164,A,B,False,False,0.25,0.0,0.14285714285714285
11172,1631,14.6,1036,D,A,True,False,0.125,0.0,0.14285714285714285
11172,1631,14.6,282,D,A,True,False,0.125,0.0,0.14285714285714285
11172,1631,14.6,930,B,A,True,False,0.125,0.0,0.14285714285714285
11172,1631,14.6,1502,A,B,False,False,0.25,0.0,0.14285714285714285
11172,1631,14.6,1487,A,B,False,False,0.25,0.0,0.14285714285714285
11172,1631,14.6,175,D,A,True,False,0.0,0.0,0.125
11172,1631,14.6,90,C,A,True,False,0.0,0.0,0.1
11172,1631,14.6,1358,A,B,True,False,0.0,0.0,0.09090909090909091
11172,1631,14.6,320,B,A,True,False,0.0,0.0,0.09090909090909091
11172,1631,14.6,634,D,A,True,False,0.0,0.0,0.08333333333333333
11172,1631,14.6,521,C,A,True,False,0.0,0.0,0.07692307692307693
11172,1631,14.6,1121,D,A,False,False,0.14285714285714285,0.0,0.07692307692307693
11172,1631,14.6,1180,D,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,436,C,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,582,A,B,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,395,A,B,False,False,0.125,0.0,0.07142857142857142
11172,1631,14.6,540,C,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,627,D,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,629,B,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,630,A,B,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,416,C,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,1356,A,B,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,966,A,B,False,False,0.125,0.0,0.07142857142857142
11172,1631,14.6,1478,A,B,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,656,B,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,1013,C,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,914,B,A,False,False,0.125,0.0,0.07142857142857142
11172,1631,14.6,1097,B,A,False,False,0.125,0.0,0.07142857142857142
11172,1631,14.6,1246,C,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,817,A,B,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,1295,B,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,925,D,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,295,C,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,294,D,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,292,A,B,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,1316,D,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,1418,D,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,753,A,B,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,185,A,B,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,1448,D,A,False,False,0.125,0.0,0.07142857142857142
11172,1631,14.6,1442,B,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,471,C,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,1413,A,B,False,False,0.125,0.0,0.07142857142857142
11172,1631,14.6,78,D,A,False,False,0.125,0.0,0.07142857142857142
11172,1631,14.6,757,B,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,866,D,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,24,B,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,700,C,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,851,B,A,False,False,0.125,0.0,0.07142857142857142
11172,1631,14.6,98,C,A,False,False,0.125,0.0,0.07142857142857142
11172,1631,14.6,111,C,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,204,B,A,False,False,0.0,0.25,0.07142857142857142
11172,1631,14.6,1473,B,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,1298,A,B,False,False,0.125,0.0,0.07142857142857142
11172,1631,14.6,62,C,A,True,False,0.0,0.0,0.07142857142857142
11172,1631,14.6,1105,B,A,False,False,0.0,0.0,0.0
11172,1631,14.6,1218,B,A,False,False,0.0,0.0,0.0
11172,1631,14.6,1113,B,A,False,False,0.0,0.0,0.0
11172,1631,14.6,1192,A,B,False,False,,,0.0
11172,1631,14.6,1159,D,A,False,False,0.0,0.0,0.0
