question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
20,C,A,False,False,0.0,0.0,0.0
1528,B,A,False,False,0.0,0.0,0.0
1523,B,A,False,False,0.0,0.0,0.0
1516,C,A,False,False,0.0,0.0,0.0
1509,C,A,False,False,0.0,0.0,0.0
1498,B,A,False,False,0.0,0.0,0.0
1497,A,B,False,False,0.0,0.0,0.0
1496,C,A,False,False,0.0,0.0,0.0
1490,D,A,False,False,0.0,0.0,0.0
1488,D,A,False,False,0.0,0.0,0.0
1487,A,B,False,False,0.0,0.0,0.0
1485,C,A,False,False,0.0,0.0,0.0
1151,B,A,False,False,0.0,0.0,0.0
1479,A,B,False,False,0.0,0.0,0.0
1478,A,B,False,False,0.0,0.0,0.0
1477,D,A,False,False,0.0,0.0,0.0
1469,D,A,False,False,,0.0,0.0
1464,B,A,False,False,0.0,0.0,0.0
1459,A,B,False,False,0.0,0.0,0.0
1458,A,B,False,False,0.0,0.0,0.0
1457,C,A,False,False,0.0,0.0,0.0
1456,D,A,False,False,0.0,0.0,0.0
1454,C,A,False,False,0.0,0.0,0.0
1448,D,A,False,False,0.0,0.0,0.0
15,C,A,False,False,0.0,0.0,0.0
1438,A,B,False,False,0.0,0.0,0.0
1484,C,A,False,False,0.0,0.0,0.0
111,C,A,False,False,0.0,0.0,0.0
108,C,A,False,False,0.0,0.0,0.0
102,B,A,False,False,0.0,0.0,0.0
99,D,A,False,False,0.0,0.0,0.0
98,C,A,False,False,0.0,0.0,0.0
95,D,A,False,False,0.0,0.0,0.0
90,C,A,False,False,0.0,0.0,0.0
89,D,A,False,False,0.0,0.0,0.0
84,B,A,False,False,0.0,0.0,0.0
81,C,A,False,False,0.0,0.0,0.0
71,C,A,False,False,0.0,0.0,0.0
69,D,A,False,False,0.0,0.0,0.0
65,D,A,False,False,0.0,0.0,0.0
24,B,A,False,False,0.0,0.0,0.0
53,B,A,False,False,0.0,0.0,0.0
51,C,A,False,False,0.0,0.0,0.0
50,C,A,False,False,0.0,0.0,0.0
46,B,A,False,False,0.0,0.0,0.0
45,C,A,False,False,0.0,0.0,0.0
43,A,B,False,False,0.0,0.0,0.0
19,C,A,False,False,0.0,0.0,0.0
39,D,A,False,False,0.0,0.0,0.0
34,A,B,False,False,0.0,,0.0
30,A,B,False,False,,0.0,0.0
28,C,A,False,False,0.0,0.0,0.0
27,C,A,False,False,0.0,0.0,0.0
25,D,A,False,False,0.0,0.0,0.0
61,D,A,False,False,0.0,0.0,0.0
1231,D,A,False,False,0.0,0.0,0.0
1230,A,B,False,False,0.0,0.0,0.0
1224,B,A,False,False,0.0,0.0,0.0
1220,B,A,False,False,0.0,0.0,0.0
1219,A,B,False,False,0.0,0.0,0.0
1216,D,A,False,False,0.0,0.0,0.0
1199,B,A,False,False,0.0,0.0,0.0
1194,C,A,False,False,0.0,0.0,0.0
1193,B,A,False,False,0.0,0.0,0.0
1189,A,B,False,False,0.0,0.0,0.0
1187,C,A,False,False,0.0,0.0,0.0
1177,C,A,False,False,0.0,0.0,0.0
1436,C,A,False,False,0.0,0.0,0.0
1170,C,A,False,False,0.0,0.0,0.0
1162,A,B,False,False,0.0,0.0,0.0
1159,D,A,False,False,0.0,0.0,0.0
1157,A,B,False,False,0.0,0.0,0.0
1156,B,A,False,False,0.0,0.0,0.0
779,A,B,False,False,0.0,0.0,0.0
1150,D,A,False,False,0.0,0.0,0.0
1149,D,A,False,False,0.0,0.0,0.0
1146,D,A,False,False,0.0,0.0,0.0
1143,A,B,False,False,0.0,0.0,0.0
1139,C,A,False,False,0.0,0.0,0.0
1129,B,A,False,False,0.0,0.0,0.0
1128,B,A,False,False,0.0,0.0,0.0
1176,C,A,False,False,0.0,0.0,0.0
1433,D,A,False,False,0.0,0.0,0.0
1428,C,A,False,False,0.0,0.0,0.0
1427,D,A,False,False,0.0,0.0,0.0
1421,B,A,False,False,0.0,0.0,0.0
1315,B,A,False,False,0.0,0.0,0.0
1302,A,B,False,False,0.0,0.0,0.0
1301,D,A,False,False,0.0,0.0,0.0
1291,C,A,False,False,0.0,0.0,0.0
1286,C,A,False,False,0.0,0.0,0.0
1284,C,A,False,False,0.0,0.0,0.0
1282,B,A,False,False,0.0,0.0,0.0
1280,C,A,False,False,0.0,0.0,0.0
1276,D,A,False,False,0.0,0.0,0.0
1233,C,A,False,False,0.0,0.0,0.0
1263,B,A,False,False,0.0,0.0,0.0
1262,C,A,False,False,0.0,0.0,0.0
1260,D,A,False,False,0.0,0.0,0.0
1259,C,A,False,False,0.0,0.0,0.0
1253,C,A,False,False,0.0,0.0,0.0
1251,A,B,False,False,0.0,0.0,0.0
1250,C,A,False,False,0.0,0.0,0.0
1247,C,A,False,False,0.0,0.0,0.0
1244,A,B,False,False,0.0,0.0,0.0
1243,A,B,False,False,0.0,0.0,0.0
1242,B,A,False,False,0.0,0.0,0.0
1241,B,A,False,False,0.0,0.0,0.0
1237,D,A,False,False,0.0,0.0,0.0
1272,C,A,False,False,0.0,0.0,0.0
242,C,A,False,False,0.0,0.0,0.0
240,B,A,False,False,0.0,0.0,0.0
236,A,B,False,False,0.0,0.0,0.0
233,C,A,False,False,0.0,0.0,0.0
232,A,B,False,False,0.0,0.0,0.0
231,C,A,False,False,0.0,0.0,0.0
228,B,A,False,False,0.0,0.0,0.0
227,A,B,False,False,0.0,0.0,0.0
225,A,B,False,False,0.0,0.0,0.0
218,D,A,False,False,0.0,0.0,0.0
217,C,A,False,False,0.0,0.0,0.0
213,D,A,False,False,0.0,0.0,0.0
757,B,A,False,False,0.0,0.0,0.0
211,D,A,False,False,0.0,0.0,0.0
209,C,A,False,False,0.0,0.0,0.0
207,D,A,False,False,0.0,0.0,0.0
205,A,B,False,False,0.0,0.0,0.0
203,B,A,False,False,0.0,0.0,0.0
200,B,A,False,False,0.0,0.0,0.0
198,C,A,False,False,0.0,0.0,0.0
195,D,A,False,False,0.0,0.0,0.0
194,C,A,False,False,0.0,0.0,0.0
190,A,B,False,False,0.0,0.0,0.0
185,A,B,False,False,0.0,0.0,0.0
181,D,A,False,False,0.0,0.0,0.0
178,D,A,False,False,0.0,0.0,0.0
212,C,A,False,False,0.0,0.0,0.0
334,C,A,False,False,0.0,0.0,0.0
330,B,A,False,False,0.0,0.0,0.0
329,D,A,False,False,,0.0,0.0
325,B,A,False,False,0.0,0.0,0.0
321,D,A,False,False,0.0,0.0,0.0
316,A,B,False,False,0.0,0.0,0.0
315,C,A,False,False,0.0,0.0,0.0
309,A,B,False,False,0.0,0.0,0.0
308,D,A,False,False,0.0,0.0,0.0
304,A,B,False,False,0.0,0.0,0.0
299,C,A,False,False,0.0,0.0,0.0
296,D,A,False,False,0.0,0.0,0.0
295,C,A,False,False,0.0,0.0,0.0
248,A,B,False,False,0.0,0.0,0.0
290,B,A,False,False,0.0,0.0,0.0
289,C,A,False,False,0.0,0.0,0.0
287,D,A,False,False,0.0,0.0,0.0
283,C,A,False,False,0.0,0.0,0.0
281,B,A,False,False,0.0,0.0,0.0
273,C,A,False,False,0.0,0.0,0.0
266,D,A,False,False,0.0,0.0,0.0
262,C,A,False,False,0.0,0.0,0.0
259,C,A,False,False,0.0,,0.0
254,C,A,False,False,0.0,0.0,0.0
253,C,A,False,False,0.0,0.0,0.0
251,B,A,False,False,0.0,0.0,0.0
249,C,A,False,False,0.0,0.0,0.0
293,A,B,False,False,0.0,0.0,0.0
1391,C,A,False,False,0.0,0.0,0.0
1382,D,A,False,False,0.0,0.0,0.0
1380,C,A,False,False,0.0,0.0,0.0
1379,C,A,False,False,0.0,0.0,0.0
1372,B,A,False,False,0.0,0.0,0.0
1369,C,A,False,False,0.0,0.0,0.0
1358,A,B,False,False,0.0,0.0,0.0
1357,C,A,False,False,0.0,0.0,0.0
1356,A,B,False,False,0.0,,0.0
1354,C,A,False,False,0.0,0.0,0.0
1350,C,A,False,False,0.0,0.0,0.0
1348,C,A,False,False,0.0,0.0,0.0
172,B,A,False,False,0.0,0.0,0.0
1344,D,A,False,False,0.0,0.0,0.0
1342,C,A,False,False,0.0,0.0,0.0
1338,B,A,False,False,0.0,,0.0
1337,C,A,False,False,0.0,0.0,0.0
1332,B,A,False,False,0.0,0.0,0.0
1328,A,B,False,False,0.0,0.0,0.0
1316,D,A,False,False,0.0,0.0,0.0
14,C,A,False,False,0.0,0.0,0.0
13,D,A,False,False,0.0,0.0,0.0
1532,D,A,False,False,0.0,0.0,0.0
41,B,A,False,False,0.0,0.0,0.0
1418,D,A,False,False,0.0,0.0,0.0
1439,A,B,False,False,0.0,0.0,0.0
1346,D,A,False,False,0.0,0.0,0.0
171,C,A,False,False,0.0,0.0,0.0
168,D,A,False,False,0.0,0.0,0.0
164,A,B,False,False,0.0,0.0,0.0
163,C,A,False,False,0.0,0.0,0.0
162,D,A,False,False,0.0,0.0,0.0
161,C,A,False,False,0.0,0.0,0.0
160,D,A,False,False,0.0,0.0,0.0
157,C,A,False,False,0.0,0.0,0.0
156,C,A,False,False,0.0,0.0,0.0
151,C,A,False,False,0.0,0.0,0.0
147,C,A,False,False,0.0,0.0,0.0
140,A,B,False,False,0.0,0.0,0.0
139,D,A,False,False,0.0,0.0,0.0
1392,C,A,False,False,0.0,0.0,0.0
131,D,A,False,False,0.0,0.0,0.0
129,A,B,False,False,0.0,0.0,0.0
125,C,A,False,False,0.0,0.0,0.0
120,D,A,False,False,0.0,0.0,0.0
119,C,A,False,False,0.0,0.0,0.0
17,C,A,False,False,0.0,0.0,0.0
1417,C,A,False,False,0.0,0.0,0.0
1412,A,B,False,False,0.0,0.0,0.0
1409,C,A,False,False,0.0,0.0,0.0
1407,D,A,False,False,0.0,0.0,0.0
1405,C,A,False,False,0.0,0.0,0.0
1402,D,A,False,False,0.0,0.0,0.0
1399,B,A,False,False,0.0,0.0,0.0
133,C,A,False,False,0.0,0.0,0.0
675,D,A,False,False,0.0,0.0,0.0
665,C,A,False,False,0.0,0.0,0.0
663,B,A,False,False,0.0,0.0,0.0
658,D,A,False,False,0.0,0.0,0.0
654,D,A,False,False,0.0,0.0,0.0
650,D,A,False,False,0.0,0.0,0.0
640,A,B,False,False,0.0,0.0,0.0
639,D,A,False,False,0.0,0.0,0.0
637,D,A,False,False,0.0,0.0,0.0
632,C,A,False,False,0.0,0.0,0.0
628,C,A,False,False,0.0,0.0,0.0
623,A,B,False,False,0.0,0.0,0.0
338,A,B,False,False,0.0,0.0,0.0
613,C,A,False,False,0.0,0.0,0.0
612,D,A,False,False,0.0,0.0,0.0
605,D,A,False,False,0.0,0.0,0.0
598,A,B,False,False,0.0,0.0,0.0
597,C,A,False,False,0.0,0.0,0.0
595,C,A,False,False,0.0,0.0,0.0
593,C,A,False,False,0.0,0.0,0.0
592,D,A,False,False,0.0,0.0,0.0
587,C,A,False,False,0.0,0.0,0.0
585,A,B,False,False,0.0,0.0,0.0
579,B,A,False,False,0.0,0.0,0.0
571,C,A,False,False,0.0,0.0,0.0
568,C,A,False,False,0.0,0.0,0.0
615,D,A,False,False,0.0,0.0,0.0
777,D,A,False,False,0.0,0.0,0.0
772,A,B,False,False,0.0,0.0,0.0
766,C,A,False,False,0.0,0.0,0.0
762,C,A,False,False,0.0,0.0,0.0
759,D,A,False,False,0.0,0.0,0.0
758,D,A,False,False,0.0,0.0,0.0
113,A,B,False,False,0.0,0.0,0.0
753,A,B,False,False,0.0,0.0,0.0
747,B,A,False,False,0.0,0.0,0.0
746,D,A,False,False,0.0,0.0,0.0
742,D,A,False,False,0.0,0.0,0.0
741,B,A,False,False,0.0,0.0,0.0
740,C,A,False,False,0.0,0.0,0.0
679,B,A,False,False,0.0,0.0,0.0
734,B,A,False,False,0.0,0.0,0.0
730,C,A,False,False,0.0,0.0,0.0
726,C,A,False,False,0.0,0.0,0.0
719,A,B,False,False,0.0,0.0,0.0
708,B,A,False,False,0.0,0.0,0.0
700,C,A,False,False,0.0,0.0,0.0
698,A,B,False,False,0.0,0.0,0.0
697,B,A,False,False,0.0,0.0,0.0
692,B,A,False,False,0.0,0.0,0.0
687,C,A,False,False,0.0,0.0,0.0
683,C,A,False,False,0.0,0.0,0.0
681,C,A,False,False,0.0,0.0,0.0
680,D,A,False,False,0.0,0.0,0.0
736,D,A,False,False,0.0,0.0,0.0
429,A,B,False,False,0.0,0.0,0.0
418,D,A,False,False,0.0,0.0,0.0
416,C,A,False,False,0.0,0.0,0.0
415,B,A,False,False,0.0,0.0,0.0
410,B,A,False,False,0.0,0.0,0.0
409,C,A,False,False,0.0,0.0,0.0
405,D,A,False,False,0.0,0.0,0.0
399,A,B,False,False,0.0,0.0,0.0
395,A,B,False,False,0.0,0.0,0.0
394,A,B,False,False,0.0,0.0,0.0
386,A,B,False,False,0.0,0.0,0.0
382,B,A,False,False,0.0,0.0,0.0
565,D,A,False,False,0.0,0.0,0.0
377,B,A,False,False,0.0,0.0,0.0
374,C,A,False,False,0.0,0.0,0.0
368,C,A,False,False,0.0,0.0,0.0
367,C,A,False,False,0.0,0.0,0.0
365,A,B,False,False,0.0,0.0,0.0
359,B,A,False,False,0.0,0.0,0.0
358,D,A,False,False,0.0,0.0,0.0
354,C,A,False,False,0.0,0.0,0.0
353,C,A,False,False,0.0,0.0,0.0
351,D,A,False,False,0.0,0.0,0.0
350,B,A,False,False,0.0,0.0,0.0
346,C,A,False,False,0.0,0.0,0.0
339,B,A,False,False,,0.0,0.0
379,A,B,False,False,0.0,0.0,0.0
564,C,A,False,False,0.0,0.0,0.0
552,A,B,False,False,0.0,0.0,0.0
550,D,A,False,False,0.0,0.0,0.0
549,A,B,False,False,,0.0,0.0
544,B,A,False,False,0.0,0.0,0.0
540,C,A,False,False,0.0,0.0,0.0
531,A,B,False,False,0.0,0.0,0.0
528,D,A,False,False,0.0,0.0,0.0
522,D,A,False,False,0.0,0.0,0.0
518,A,B,False,False,0.0,0.0,0.0
517,C,A,False,False,0.0,0.0,0.0
509,B,A,False,False,0.0,0.0,0.0
502,C,A,False,False,0.0,0.0,0.0
430,C,A,False,False,0.0,0.0,0.0
497,B,A,False,False,0.0,0.0,0.0
489,D,A,False,False,0.0,0.0,0.0
476,D,A,False,False,0.0,0.0,0.0
466,D,A,False,False,0.0,0.0,0.0
463,B,A,False,False,0.0,0.0,0.0
454,C,A,False,False,0.0,0.0,0.0
452,C,A,False,False,0.0,0.0,0.0
450,D,A,False,False,0.0,0.0,0.0
444,C,A,False,False,0.0,0.0,0.0
439,A,B,False,False,0.0,0.0,0.0
438,A,B,False,False,0.0,0.0,0.0
434,C,A,False,False,0.0,0.0,0.0
433,C,A,False,False,0.0,0.0,0.0
501,D,A,False,False,0.0,0.0,0.0
