question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
146,C,A,False,False,0.0,0.0,0.0
143,B,A,False,False,0.0,0.0,0.0
140,C,A,False,False,0.0,0.0,0.0
136,C,A,False,False,0.0,0.0,0.0
135,C,A,False,False,0.0,0.0,0.0
134,A,B,False,False,0.0,0.0,0.0
133,B,A,False,False,0.0,0.0,0.0
129,A,B,False,False,0.0,0.0,0.0
70,A,B,False,False,0.0,0.0,0.0
126,A,B,False,False,0.0,0.0,0.0
120,D,A,False,False,0.0,0.0,0.0
116,C,A,False,False,0.0,0.0,0.0
115,D,A,False,False,0.0,0.0,0.0
111,B,A,False,False,0.0,0.0,0.0
107,A,B,False,False,0.0,0.0,0.0
104,B,A,False,False,0.0,0.0,0.0
103,A,B,False,False,0.0,0.0,0.0
97,B,A,False,False,0.0,0.0,0.0
29,C,A,False,False,0.0,0.0,0.0
91,B,A,False,False,0.0,0.0,0.0
87,C,A,False,False,0.0,0.0,0.0
127,C,A,False,False,0.0,0.0,0.0
1000,C,A,False,False,0.0,0.0,0.0
997,D,A,False,False,0.0,0.0,0.0
995,C,A,False,False,0.0,,0.0
991,C,A,False,False,0.0,0.0,0.0
990,D,A,False,False,0.0,0.0,0.0
985,A,B,False,False,0.0,0.0,0.0
982,B,A,False,False,0.0,0.0,0.0
981,C,A,False,False,0.0,0.0,0.0
978,C,A,False,False,0.0,0.0,0.0
976,D,A,False,False,0.0,0.0,0.0
975,C,A,False,False,0.0,0.0,0.0
1174,C,A,False,False,0.0,0.0,0.0
973,B,A,False,False,0.0,0.0,0.0
971,D,A,False,False,0.0,0.0,0.0
969,C,A,False,False,0.0,0.0,0.0
968,A,B,False,False,0.0,0.0,0.0
958,B,A,False,False,0.0,0.0,0.0
957,B,A,False,False,0.0,0.0,0.0
956,A,B,False,False,0.0,0.0,0.0
949,A,B,False,False,0.0,0.0,0.0
945,B,A,False,False,0.0,0.0,0.0
943,D,A,False,False,0.0,0.0,0.0
939,A,B,False,False,0.0,0.0,0.0
626,D,A,False,False,0.0,0.0,0.0
974,D,A,False,False,0.0,0.0,0.0
1173,A,B,False,False,0.0,0.0,0.0
1168,A,B,False,False,0.0,0.0,0.0
1166,C,A,False,False,0.0,0.0,0.0
25,D,A,False,False,0.0,0.0,0.0
1157,D,A,False,False,0.0,0.0,0.0
1156,C,A,False,False,0.0,0.0,0.0
1155,D,A,False,False,0.0,0.0,0.0
1154,D,A,False,False,0.0,0.0,0.0
1149,B,A,False,False,0.0,0.0,0.0
1148,A,B,False,False,0.0,0.0,0.0
1147,A,B,False,False,0.0,0.0,0.0
1041,C,A,False,False,0.0,0.0,0.0
1001,C,A,False,False,0.0,0.0,0.0
1039,B,A,False,False,0.0,0.0,0.0
1036,B,A,False,False,0.0,,0.0
1035,B,A,False,False,0.0,0.0,0.0
1034,B,A,False,False,0.0,0.0,0.0
1028,D,A,False,False,0.0,0.0,0.0
1020,C,A,False,False,0.0,0.0,0.0
1019,A,B,False,False,0.0,0.0,0.0
1017,D,A,False,False,0.0,0.0,0.0
1014,B,A,False,False,0.0,0.0,0.0
1011,D,A,False,False,0.0,0.0,0.0
1005,D,A,False,False,0.0,0.0,0.0
1004,C,A,False,False,0.0,0.0,0.0
1040,B,A,False,False,0.0,0.0,0.0
208,B,A,False,False,0.0,0.0,0.0
206,C,A,False,False,0.0,0.0,0.0
205,B,A,False,False,0.0,0.0,0.0
201,B,A,False,False,0.0,0.0,0.0
195,C,A,False,False,0.0,0.0,0.0
193,C,A,False,False,0.0,0.0,0.0
192,D,A,False,False,0.0,0.0,0.0
188,D,A,False,False,0.0,0.0,0.0
187,B,A,False,False,0.0,0.0,0.0
179,C,A,False,False,0.0,0.0,0.0
176,D,A,False,False,0.0,0.0,0.0
620,C,A,False,False,0.0,0.0,0.0
169,C,A,False,False,0.0,0.0,0.0
168,B,A,False,False,0.0,0.0,0.0
167,C,A,False,False,0.0,0.0,0.0
164,A,B,False,False,0.0,0.0,0.0
162,C,A,False,False,0.0,0.0,0.0
161,B,A,False,False,0.0,0.0,0.0
27,A,B,False,False,0.0,0.0,0.0
1133,B,A,False,False,0.0,0.0,0.0
1132,D,A,False,False,0.0,0.0,0.0
1130,A,B,False,False,0.0,0.0,0.0
1129,C,A,False,False,0.0,0.0,0.0
1123,D,A,False,False,0.0,0.0,0.0
174,D,A,False,False,0.0,0.0,0.0
288,B,A,False,False,0.0,0.0,0.0
286,C,A,False,False,0.0,0.0,0.0
283,A,B,False,False,0.0,0.0,0.0
281,C,A,False,False,0.0,0.0,0.0
277,D,A,False,False,0.0,0.0,0.0
276,C,A,False,False,0.0,0.0,0.0
275,A,B,False,False,0.0,0.0,0.0
274,A,B,False,False,0.0,0.0,0.0
272,C,A,False,False,0.0,0.0,0.0
268,D,A,False,False,0.0,0.0,0.0
266,A,B,False,False,0.0,0.0,0.0
209,A,B,False,False,0.0,0.0,0.0
259,D,A,False,False,0.0,0.0,0.0
257,D,A,False,False,0.0,0.0,0.0
251,B,A,False,False,0.0,0.0,0.0
244,D,A,False,False,0.0,0.0,0.0
243,A,B,False,False,0.0,0.0,0.0
240,D,A,False,False,0.0,0.0,0.0
237,B,A,False,False,0.0,0.0,0.0
229,D,A,False,False,0.0,0.0,0.0
218,D,A,False,False,0.0,0.0,0.0
214,B,A,False,False,0.0,0.0,0.0
213,A,B,False,False,0.0,0.0,0.0
210,C,A,False,False,0.0,0.0,0.0
261,C,A,False,False,0.0,0.0,0.0
17,D,A,False,False,0.0,0.0,0.0
16,D,A,False,False,0.0,0.0,0.0
10,D,A,False,False,0.0,0.0,0.0
9,A,B,False,False,0.0,0.0,0.0
8,B,A,False,False,0.0,0.0,0.0
7,C,A,False,False,0.0,0.0,0.0
4,B,A,False,False,0.0,0.0,0.0
2,B,A,False,False,0.0,0.0,0.0
1259,B,A,False,False,0.0,0.0,0.0
92,C,A,False,False,0.0,0.0,0.0
1134,A,B,False,False,0.0,0.0,0.0
1122,A,B,False,False,0.0,0.0,0.0
160,C,A,False,False,0.0,0.0,0.0
1061,D,A,False,False,0.0,0.0,0.0
63,A,B,False,False,0.0,,0.0
61,A,B,False,False,0.0,0.0,0.0
57,B,A,False,False,0.0,0.0,0.0
56,C,A,False,False,0.0,0.0,0.0
55,A,B,False,False,0.0,0.0,0.0
52,D,A,False,False,0.0,0.0,0.0
50,D,A,False,False,0.0,0.0,0.0
47,A,B,False,False,0.0,0.0,0.0
45,D,A,False,False,0.0,0.0,0.0
44,A,B,False,False,0.0,0.0,0.0
1165,B,A,False,False,0.0,0.0,0.0
1120,C,A,False,False,0.0,0.0,0.0
1118,C,A,False,False,0.0,0.0,0.0
1115,D,A,False,False,0.0,0.0,0.0
1101,A,B,False,False,0.0,0.0,0.0
1099,A,B,False,False,0.0,0.0,0.0
1098,D,A,False,False,0.0,0.0,0.0
1097,C,A,False,False,0.0,,0.0
1096,C,A,False,False,0.0,0.0,0.0
1091,C,A,False,False,0.0,0.0,0.0
1088,B,A,False,False,0.0,0.0,0.0
1087,C,A,False,False,0.0,0.0,0.0
1042,D,A,False,False,0.0,0.0,0.0
1081,D,A,False,False,0.0,0.0,0.0
1072,D,A,False,False,0.0,0.0,0.0
1070,D,A,False,False,0.0,0.0,0.0
1063,D,A,False,False,0.0,0.0,0.0
1062,A,B,False,False,0.0,0.0,0.0
32,D,A,False,False,0.0,0.0,0.0
1059,A,B,False,False,0.0,0.0,0.0
1058,C,A,False,False,0.0,0.0,0.0
1057,A,B,False,False,0.0,0.0,0.0
1056,D,A,False,False,0.0,0.0,0.0
1049,C,A,False,False,0.0,0.0,0.0
1044,B,A,False,False,0.0,0.0,0.0
1085,A,B,False,False,0.0,0.0,0.0
552,A,B,False,False,0.0,0.0,0.0
546,D,A,False,False,0.0,0.0,0.0
543,C,A,False,False,0.0,0.0,0.0
542,B,A,False,False,0.0,0.0,0.0
540,D,A,False,False,0.0,0.0,0.0
538,A,B,False,False,0.0,0.0,0.0
536,D,A,False,False,0.0,0.0,0.0
523,D,A,False,False,0.0,0.0,0.0
516,D,A,False,False,0.0,0.0,0.0
513,D,A,False,False,0.0,0.0,0.0
504,B,A,False,False,0.0,0.0,0.0
291,A,B,False,False,0.0,0.0,0.0
493,C,A,False,False,0.0,0.0,0.0
489,C,A,False,False,0.0,0.0,0.0
488,A,B,False,False,0.0,0.0,0.0
484,C,A,False,False,0.0,0.0,0.0
482,B,A,False,False,0.0,0.0,0.0
481,A,B,False,False,0.0,0.0,0.0
479,C,A,False,False,0.0,0.0,0.0
473,C,A,False,False,0.0,0.0,0.0
470,A,B,False,False,0.0,0.0,0.0
467,D,A,False,False,0.0,0.0,0.0
466,B,A,False,False,0.0,0.0,0.0
458,C,A,False,False,0.0,0.0,0.0
503,B,A,False,False,0.0,0.0,0.0
624,D,A,False,False,0.0,0.0,0.0
623,A,B,False,False,0.0,0.0,0.0
40,C,A,False,False,0.0,0.0,0.0
619,D,A,False,False,0.0,0.0,0.0
614,C,A,False,False,0.0,0.0,0.0
611,C,A,False,False,0.0,0.0,0.0
609,D,A,False,False,0.0,0.0,0.0
608,C,A,False,False,0.0,0.0,0.0
607,C,A,False,False,0.0,0.0,0.0
606,D,A,False,False,0.0,0.0,0.0
601,D,A,False,False,0.0,0.0,0.0
553,B,A,False,False,0.0,0.0,0.0
593,C,A,False,False,0.0,0.0,0.0
586,B,A,False,False,0.0,0.0,0.0
584,D,A,False,False,0.0,0.0,0.0
574,B,A,False,False,0.0,0.0,0.0
567,D,A,False,False,0.0,0.0,0.0
566,B,A,False,False,0.0,0.0,0.0
565,B,A,False,False,0.0,0.0,0.0
563,A,B,False,False,0.0,,0.0
562,B,A,False,False,0.0,0.0,0.0
561,C,A,False,False,0.0,0.0,0.0
559,B,A,False,False,0.0,0.0,0.0
557,C,A,False,False,0.0,0.0,0.0
600,D,A,False,False,0.0,0.0,0.0
377,D,A,False,False,0.0,0.0,0.0
370,D,A,False,False,0.0,0.0,0.0
361,A,B,False,False,0.0,0.0,0.0
360,A,B,False,False,0.0,0.0,0.0
359,C,A,False,False,0.0,0.0,0.0
356,A,B,False,False,0.0,0.0,0.0
354,C,A,False,False,0.0,0.0,0.0
349,B,A,False,False,0.0,,0.0
347,A,B,False,False,0.0,0.0,0.0
346,B,A,False,False,0.0,0.0,0.0
343,A,B,False,False,0.0,0.0,0.0
451,D,A,False,False,0.0,0.0,0.0
334,B,A,False,False,0.0,0.0,0.0
331,B,A,False,False,0.0,0.0,0.0
330,B,A,False,False,0.0,0.0,0.0
329,B,A,False,False,0.0,0.0,0.0
328,A,B,False,False,0.0,0.0,0.0
325,B,A,False,False,,0.0,0.0
315,A,B,False,False,0.0,0.0,0.0
312,B,A,False,False,0.0,0.0,0.0
311,C,A,False,False,0.0,0.0,0.0
305,B,A,False,False,0.0,0.0,0.0
298,D,A,False,False,0.0,0.0,0.0
297,D,A,False,False,0.0,0.0,0.0
341,B,A,False,False,0.0,0.0,0.0
450,B,A,False,False,0.0,0.0,0.0
449,B,A,False,False,0.0,0.0,0.0
445,B,A,False,False,0.0,0.0,0.0
443,B,A,False,False,0.0,0.0,0.0
442,C,A,False,False,0.0,0.0,0.0
437,A,B,False,False,0.0,0.0,0.0
436,C,A,False,False,0.0,0.0,0.0
434,B,A,False,False,0.0,0.0,0.0
433,C,A,False,False,0.0,0.0,0.0
432,A,B,False,False,0.0,0.0,0.0
430,A,B,False,False,0.0,0.0,0.0
427,B,A,False,False,0.0,0.0,0.0
388,C,A,False,False,0.0,0.0,0.0
420,B,A,False,False,0.0,0.0,0.0
419,B,A,False,False,0.0,0.0,0.0
417,A,B,False,False,0.0,0.0,0.0
416,C,A,False,False,0.0,0.0,0.0
414,D,A,False,False,0.0,0.0,0.0
411,B,A,False,False,0.0,0.0,0.0
409,C,A,False,False,0.0,0.0,0.0
407,B,A,False,False,0.0,0.0,0.0
402,A,B,False,False,0.0,0.0,0.0
396,D,A,False,False,0.0,0.0,0.0
394,C,A,False,False,0.0,0.0,0.0
391,A,B,False,False,0.0,0.0,0.0
426,B,A,False,False,0.0,0.0,0.0
