question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
315,C,A,False,False,0.0,0.0,0.0
314,A,B,False,False,0.0,0.0,0.0
307,D,A,False,False,0.0,0.0,0.0
306,C,A,False,False,0.0,0.0,0.0
299,C,A,False,False,0.0,0.0,0.0
295,C,A,False,False,0.0,0.0,0.0
293,A,B,False,False,0.0,0.0,0.0
289,C,A,False,False,0.0,0.0,0.0
794,B,A,False,False,0.0,0.0,0.0
280,C,A,False,False,0.0,0.0,0.0
258,C,A,False,False,0.0,0.0,0.0
256,D,A,False,False,0.0,0.0,0.0
254,C,A,False,False,0.0,0.0,0.0
249,C,A,False,False,0.0,0.0,0.0
238,D,A,False,False,0.0,0.0,0.0
237,B,A,False,False,0.0,0.0,0.0
236,A,B,False,False,0.0,0.0,0.0
228,B,A,False,False,0.0,0.0,0.0
222,B,A,False,False,0.0,0.0,0.0
220,B,A,False,False,0.0,0.0,0.0
281,B,A,False,False,0.0,0.0,0.0
434,C,A,False,False,0.0,0.0,0.0
433,C,A,False,False,0.0,0.0,0.0
431,D,A,False,False,0.0,0.0,0.0
430,C,A,False,False,0.0,0.0,0.0
426,C,A,False,False,0.0,0.0,0.0
420,B,A,False,False,0.0,0.0,0.0
417,B,A,False,False,0.0,0.0,0.0
409,C,A,False,False,0.0,0.0,0.0
407,A,B,False,False,0.0,0.0,0.0
387,B,A,False,False,0.0,0.0,0.0
322,B,A,False,False,0.0,0.0,0.0
383,D,A,False,False,0.0,0.0,0.0
382,B,A,False,False,0.0,0.0,0.0
380,B,A,False,False,0.0,0.0,0.0
377,B,A,False,False,0.0,0.0,0.0
370,C,A,False,False,0.0,0.0,0.0
368,C,A,False,False,0.0,0.0,0.0
362,B,A,False,False,0.0,0.0,0.0
358,D,A,False,False,0.0,0.0,0.0
337,D,A,False,False,0.0,0.0,0.0
334,C,A,False,False,0.0,0.0,0.0
329,D,A,False,False,0.0,0.0,0.0
385,C,A,False,False,0.0,0.0,0.0
1347,B,A,False,False,0.0,0.0,0.0
1346,D,A,False,False,0.0,0.0,0.0
1343,A,B,False,False,0.0,0.0,0.0
1342,C,A,False,False,0.0,0.0,0.0
11,A,B,False,False,0.0,0.0,0.0
1340,C,A,False,False,0.0,0.0,0.0
1336,D,A,False,False,0.0,0.0,0.0
1332,B,A,False,False,0.0,0.0,0.0
1329,B,A,False,False,0.0,0.0,0.0
1327,D,A,False,False,0.0,0.0,0.0
217,C,A,False,False,0.0,0.0,0.0
1436,C,A,False,False,0.0,0.0,0.0
143,C,A,False,False,0.0,0.0,0.0
1341,D,A,False,False,0.0,0.0,0.0
42,C,A,False,False,0.0,0.0,0.0
41,B,A,False,False,0.0,0.0,0.0
30,A,B,False,False,0.0,0.0,0.0
23,B,A,False,False,0.0,0.0,0.0
21,D,A,False,False,0.0,0.0,0.0
20,C,A,False,False,0.0,0.0,0.0
17,C,A,False,False,0.0,0.0,0.0
13,D,A,False,False,0.0,0.0,0.0
1406,B,A,False,False,0.0,0.0,0.0
215,B,A,False,False,0.0,0.0,0.0
209,C,A,False,False,0.0,0.0,0.0
206,D,A,False,False,0.0,0.0,0.0
200,B,A,False,False,0.0,0.0,0.0
197,D,A,False,False,0.0,0.0,0.0
188,C,A,False,False,0.0,0.0,0.0
185,A,B,False,False,0.0,,0.0
183,B,A,False,False,0.0,0.0,0.0
169,A,B,False,False,0.0,0.0,0.0
161,C,A,False,False,0.0,0.0,0.0
1350,C,A,False,False,0.0,0.0,0.0
156,C,A,False,False,0.0,0.0,0.0
150,B,A,False,False,0.0,0.0,0.0
1405,C,A,False,False,0.0,0.0,0.0
1403,B,A,False,False,0.0,0.0,0.0
1398,B,A,False,False,0.0,0.0,0.0
1390,A,B,False,False,0.0,0.0,0.0
1377,B,A,False,False,0.0,0.0,0.0
1370,C,A,False,False,0.0,0.0,0.0
1358,A,B,False,False,0.0,0.0,0.0
1357,C,A,False,False,0.0,0.0,0.0
1355,D,A,False,False,0.0,0.0,0.0
157,C,A,False,False,0.0,0.0,0.0
12,B,A,False,False,0.0,0.0,0.0
788,C,A,False,False,0.0,0.0,0.0
783,C,A,False,False,0.0,0.0,0.0
782,D,A,False,False,0.0,0.0,0.0
777,D,A,False,False,0.0,0.0,0.0
774,C,A,False,False,0.0,0.0,0.0
762,C,A,False,False,0.0,0.0,0.0
757,B,A,False,False,0.0,0.0,0.0
745,B,A,False,False,0.0,0.0,0.0
742,D,A,False,False,0.0,0.0,0.0
436,C,A,False,False,0.0,,0.0
734,B,A,False,False,0.0,0.0,0.0
718,C,A,False,False,0.0,0.0,0.0
708,B,A,False,False,0.0,0.0,0.0
704,C,A,False,False,0.0,0.0,0.0
703,B,A,False,False,0.0,0.0,0.0
700,C,A,False,False,0.0,0.0,0.0
696,C,A,False,False,0.0,0.0,0.0
695,A,B,False,False,0.0,0.0,0.0
688,B,A,False,False,0.0,0.0,0.0
683,C,A,False,False,0.0,0.0,0.0
678,A,B,False,False,0.0,0.0,0.0
740,C,A,False,False,0.0,0.0,0.0
941,B,A,False,False,0.0,0.0,0.0
937,C,A,False,False,0.0,0.0,0.0
935,C,A,False,False,0.0,0.0,0.0
930,B,A,False,False,0.0,0.0,0.0
925,D,A,False,False,0.0,0.0,0.0
913,B,A,False,False,0.0,0.0,0.0
902,C,A,False,False,0.0,0.0,0.0
892,C,A,False,False,0.0,0.0,0.0
884,A,B,False,False,0.0,0.0,0.0
875,B,A,False,False,0.0,0.0,0.0
804,C,A,False,False,0.0,0.0,0.0
866,D,A,False,False,0.0,0.0,0.0
865,D,A,False,False,0.0,0.0,0.0
864,C,A,False,False,0.0,0.0,0.0
839,B,A,False,False,0.0,0.0,0.0
835,B,A,False,False,0.0,0.0,0.0
828,C,A,False,False,0.0,0.0,0.0
823,B,A,False,False,0.0,0.0,0.0
821,B,A,False,False,0.0,0.0,0.0
818,A,B,False,False,0.0,,0.0
817,A,B,False,False,0.0,0.0,0.0
812,A,B,False,False,0.0,0.0,0.0
868,C,A,False,False,0.0,0.0,0.0
565,D,A,False,False,0.0,0.0,0.0
564,C,A,False,False,0.0,0.0,0.0
556,C,A,False,False,0.0,0.0,0.0
540,C,A,False,False,0.0,0.0,0.0
516,B,A,False,False,0.0,0.0,0.0
511,A,B,False,False,0.0,0.0,0.0
508,A,B,False,False,0.0,0.0,0.0
502,C,A,False,False,0.0,0.0,0.0
499,D,A,False,False,0.0,0.0,0.0
497,B,A,False,False,0.0,0.0,0.0
674,D,A,False,False,0.0,0.0,0.0
490,B,A,False,False,0.0,0.0,0.0
487,C,A,False,False,0.0,0.0,0.0
481,D,A,False,False,0.0,0.0,0.0
478,D,A,False,False,0.0,0.0,0.0
475,B,A,False,False,0.0,0.0,0.0
471,C,A,False,False,0.0,0.0,0.0
467,A,B,False,False,0.0,0.0,0.0
463,B,A,False,False,0.0,0.0,0.0
459,C,A,False,False,0.0,0.0,0.0
452,C,A,False,False,0.0,0.0,0.0
445,C,A,False,False,0.0,0.0,0.0
494,C,A,False,False,0.0,0.0,0.0
672,A,B,False,False,0.0,0.0,0.0
665,C,A,False,False,0.0,0.0,0.0
663,B,A,False,False,0.0,0.0,0.0
662,A,B,False,False,0.0,0.0,0.0
654,D,A,False,False,0.0,0.0,0.0
652,B,A,False,False,0.0,0.0,0.0
651,B,A,False,False,0.0,0.0,0.0
650,D,A,False,False,0.0,0.0,0.0
645,D,A,False,False,0.0,0.0,0.0
643,C,A,False,False,0.0,0.0,0.0
568,C,A,False,False,0.0,0.0,0.0
638,A,B,False,False,0.0,0.0,0.0
637,D,A,False,False,0.0,0.0,0.0
633,B,A,False,False,0.0,0.0,0.0
630,A,B,False,False,0.0,0.0,0.0
628,C,A,False,False,0.0,0.0,0.0
615,D,A,False,False,0.0,0.0,0.0
603,C,A,False,False,0.0,0.0,0.0
602,D,A,False,False,0.0,0.0,0.0
595,C,A,False,False,0.0,0.0,0.0
584,B,A,False,False,0.0,0.0,0.0
581,C,A,False,False,0.0,0.0,0.0
640,A,B,False,False,0.0,0.0,0.0
