question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
57,B,A,False,False,0.0,0.0,0.0
259,D,A,False,False,0.0,0.0,0.0
260,C,A,False,False,0.0,0.0,0.0
261,C,A,False,False,0.0,0.0,0.0
263,C,A,False,False,0.0,0.0,0.0
266,A,B,False,False,0.0,0.0,0.0
268,D,A,False,False,0.0,0.0,0.0
272,C,A,False,False,0.0,0.0,0.0
297,D,A,False,False,0.0,0.0,0.0
275,A,B,False,False,0.0,0.0,0.0
276,C,A,False,False,0.0,0.0,0.0
277,D,A,False,False,0.0,0.0,0.0
56,C,A,False,False,0.0,0.0,0.0
280,B,A,False,False,0.0,0.0,0.0
281,C,A,False,False,0.0,0.0,0.0
282,A,B,False,False,0.0,0.0,0.0
283,A,B,False,False,0.0,0.0,0.0
286,C,A,False,False,0.0,0.0,0.0
288,B,A,False,False,0.0,0.0,0.0
291,A,B,False,False,0.0,0.0,0.0
293,A,B,False,False,0.0,0.0,0.0
294,A,B,False,False,0.0,0.0,0.0
295,A,B,False,False,0.0,0.0,0.0
296,A,B,False,False,0.0,0.0,0.0
274,A,B,False,False,0.0,0.0,0.0
470,A,B,False,False,0.0,0.0,0.0
37,A,B,False,False,0.0,0.0,0.0
473,C,A,False,False,0.0,0.0,0.0
35,A,B,False,False,0.0,0.0,0.0
474,B,A,False,False,0.0,0.0,0.0
476,C,A,False,False,0.0,0.0,0.0
478,C,A,False,False,0.0,0.0,0.0
479,C,A,False,False,0.0,0.0,0.0
481,A,B,False,False,0.0,0.0,0.0
482,B,A,False,False,0.0,0.0,0.0
484,C,A,False,False,0.0,0.0,0.0
485,D,A,False,False,0.0,0.0,0.0
488,A,B,False,False,0.0,0.0,0.0
489,C,A,False,False,0.0,0.0,0.0
490,C,A,False,False,0.0,0.0,0.0
51,A,B,False,False,0.0,0.0,0.0
32,D,A,False,False,0.0,0.0,0.0
31,C,A,False,False,0.0,0.0,0.0
30,D,A,False,False,0.0,0.0,0.0
29,C,A,False,False,0.0,0.0,0.0
28,D,A,False,False,0.0,0.0,0.0
61,A,B,False,False,0.0,0.0,0.0
25,D,A,False,False,0.0,0.0,0.0
491,A,B,False,False,0.0,0.0,0.0
22,C,A,False,False,0.0,0.0,0.0
21,A,B,False,False,0.0,0.0,0.0
17,D,A,False,False,0.0,0.0,0.0
16,D,A,False,False,0.0,0.0,0.0
13,D,A,False,False,0.0,0.0,0.0
458,C,A,False,False,0.0,0.0,0.0
496,C,A,False,False,0.0,0.0,0.0
493,C,A,False,False,0.0,0.0,0.0
24,A,B,False,False,0.0,0.0,0.0
353,B,A,False,False,0.0,0.0,0.0
354,C,A,False,False,0.0,0.0,0.0
356,A,B,False,False,0.0,0.0,0.0
359,C,A,False,False,0.0,0.0,0.0
360,A,B,False,False,0.0,0.0,0.0
361,A,B,False,False,0.0,0.0,0.0
363,C,A,False,False,0.0,0.0,0.0
50,D,A,False,False,0.0,0.0,0.0
370,D,A,False,False,0.0,0.0,0.0
375,B,A,False,False,0.0,0.0,0.0
376,D,A,False,False,0.0,0.0,0.0
249,B,A,False,False,0.0,0.0,0.0
48,B,A,False,False,0.0,0.0,0.0
379,C,A,False,False,0.0,0.0,0.0
47,A,B,False,False,0.0,0.0,0.0
467,D,A,False,False,0.0,0.0,0.0
466,B,A,False,False,0.0,0.0,0.0
465,C,A,False,False,0.0,0.0,0.0
464,B,A,False,False,0.0,0.0,0.0
40,C,A,False,False,0.0,0.0,0.0
459,D,A,False,False,0.0,0.0,0.0
11,D,A,False,False,0.0,0.0,0.0
457,B,A,False,False,0.0,0.0,0.0
45,D,A,False,False,0.0,0.0,0.0
451,D,A,False,False,0.0,0.0,0.0
450,B,A,False,False,0.0,0.0,0.0
449,B,A,False,False,0.0,0.0,0.0
41,C,A,False,False,0.0,0.0,0.0
445,B,A,False,False,0.0,0.0,0.0
44,A,B,False,False,0.0,0.0,0.0
391,A,B,False,False,0.0,0.0,0.0
388,C,A,False,False,0.0,0.0,0.0
455,C,A,False,False,0.0,0.0,0.0
92,C,A,False,False,0.0,0.0,0.0
91,B,A,False,False,0.0,0.0,0.0
89,B,A,False,False,0.0,0.0,0.0
87,C,A,False,False,0.0,0.0,0.0
86,C,A,False,False,0.0,0.0,0.0
85,B,A,False,False,0.0,0.0,0.0
80,B,A,False,False,0.0,0.0,0.0
237,B,A,False,False,0.0,0.0,0.0
76,B,A,False,False,0.0,0.0,0.0
71,A,B,False,False,0.0,0.0,0.0
70,A,B,False,False,0.0,0.0,0.0
69,A,B,False,False,0.0,0.0,0.0
68,D,A,False,False,0.0,0.0,0.0
67,B,A,False,False,0.0,0.0,0.0
66,C,A,False,False,0.0,0.0,0.0
65,B,A,False,False,0.0,0.0,0.0
79,C,A,False,False,0.0,0.0,0.0
121,A,B,False,False,0.0,0.0,0.0
120,D,A,False,False,0.0,0.0,0.0
118,D,A,False,False,0.0,0.0,0.0
116,C,A,False,False,0.0,0.0,0.0
115,D,A,False,False,0.0,0.0,0.0
114,C,A,False,False,0.0,0.0,0.0
113,C,A,False,False,0.0,0.0,0.0
111,B,A,False,False,0.0,0.0,0.0
93,D,A,False,False,0.0,0.0,0.0
107,A,B,False,False,0.0,0.0,0.0
105,B,A,False,False,0.0,0.0,0.0
104,B,A,False,False,0.0,0.0,0.0
103,A,B,False,False,0.0,0.0,0.0
98,B,A,False,False,0.0,0.0,0.0
97,B,A,False,False,0.0,0.0,0.0
96,A,B,False,False,0.0,0.0,0.0
94,C,A,False,False,0.0,0.0,0.0
110,C,A,False,False,0.0,0.0,0.0
417,A,B,False,False,0.0,0.0,0.0
414,D,A,False,False,0.0,0.0,0.0
411,B,A,False,False,0.0,0.0,0.0
444,C,A,False,False,0.0,0.0,0.0
409,C,A,False,False,0.0,0.0,0.0
407,B,A,False,False,0.0,0.0,0.0
402,A,B,False,False,0.0,0.0,0.0
396,D,A,False,False,0.0,0.0,0.0
63,A,B,False,False,0.0,0.0,0.0
394,C,A,False,False,0.0,0.0,0.0
10,D,A,False,False,0.0,0.0,0.0
9,A,B,False,False,0.0,0.0,0.0
8,B,A,False,False,0.0,0.0,0.0
7,C,A,False,False,0.0,0.0,0.0
4,B,A,False,False,0.0,0.0,0.0
2,B,A,False,False,0.0,0.0,0.0
499,C,A,False,False,0.0,0.0,0.0
395,B,A,False,False,0.0,0.0,0.0
410,C,A,False,False,0.0,0.0,0.0
443,B,A,False,False,0.0,0.0,0.0
442,C,A,False,False,0.0,0.0,0.0
441,C,A,False,False,0.0,0.0,0.0
437,A,B,False,False,0.0,0.0,0.0
436,C,A,False,False,0.0,0.0,0.0
434,B,A,False,False,0.0,0.0,0.0
433,C,A,False,False,0.0,0.0,0.0
418,C,A,False,False,0.0,0.0,0.0
430,A,B,False,False,0.0,0.0,0.0
429,D,A,False,False,0.0,0.0,0.0
427,B,A,False,False,0.0,0.0,0.0
426,B,A,False,False,0.0,0.0,0.0
425,C,A,False,False,0.0,0.0,0.0
424,C,A,False,False,0.0,0.0,0.0
421,C,A,False,False,0.0,0.0,0.0
419,B,A,False,False,0.0,0.0,0.0
432,A,B,False,False,0.0,0.0,0.0
206,C,A,False,False,0.0,0.0,0.0
205,B,A,False,False,0.0,0.0,0.0
201,B,A,False,False,0.0,0.0,0.0
199,C,A,False,False,0.0,0.0,0.0
197,B,A,False,False,0.0,0.0,0.0
195,C,A,False,False,0.0,0.0,0.0
193,C,A,False,False,0.0,0.0,0.0
122,D,A,False,False,0.0,0.0,0.0
189,C,A,False,False,0.0,0.0,0.0
188,D,A,False,False,0.0,0.0,0.0
187,B,A,False,False,0.0,0.0,0.0
186,B,A,False,False,0.0,0.0,0.0
182,B,A,False,False,0.0,0.0,0.0
179,C,A,False,False,0.0,0.0,0.0
177,C,A,False,False,0.0,0.0,0.0
176,D,A,False,False,0.0,0.0,0.0
192,D,A,False,False,0.0,0.0,0.0
247,D,A,False,False,0.0,0.0,0.0
244,D,A,False,False,0.0,0.0,0.0
243,A,B,False,False,0.0,0.0,0.0
240,D,A,False,False,0.0,0.0,0.0
27,A,B,False,False,0.0,0.0,0.0
236,A,B,False,False,0.0,0.0,0.0
230,B,A,False,False,0.0,0.0,0.0
229,D,A,False,False,0.0,0.0,0.0
207,A,B,False,False,0.0,0.0,0.0
223,A,B,False,False,0.0,0.0,0.0
222,C,A,False,False,0.0,0.0,0.0
218,D,A,False,False,0.0,0.0,0.0
215,C,A,False,False,0.0,0.0,0.0
213,A,B,False,False,0.0,0.0,0.0
210,C,A,False,False,0.0,0.0,0.0
209,A,B,False,False,0.0,0.0,0.0
208,B,A,False,False,0.0,0.0,0.0
227,C,A,False,False,0.0,0.0,0.0
146,C,A,False,False,0.0,0.0,0.0
144,C,A,False,False,0.0,0.0,0.0
143,B,A,False,False,0.0,0.0,0.0
142,A,B,False,False,0.0,0.0,0.0
141,A,B,False,False,0.0,0.0,0.0
140,C,A,False,False,0.0,0.0,0.0
138,B,A,False,False,0.0,0.0,0.0
136,C,A,False,False,0.0,0.0,0.0
175,D,A,False,False,0.0,0.0,0.0
134,A,B,False,False,0.0,0.0,0.0
133,B,A,False,False,0.0,0.0,0.0
132,A,B,False,False,0.0,0.0,0.0
131,B,A,False,False,0.0,0.0,0.0
129,A,B,False,False,0.0,0.0,0.0
127,C,A,False,False,0.0,0.0,0.0
126,A,B,False,False,0.0,0.0,0.0
124,B,A,False,False,0.0,0.0,0.0
135,C,A,False,False,0.0,0.0,0.0
174,D,A,False,False,0.0,0.0,0.0
170,C,A,False,False,0.0,0.0,0.0
169,C,A,False,False,0.0,0.0,0.0
168,B,A,False,False,0.0,0.0,0.0
167,C,A,False,False,0.0,0.0,0.0
165,B,A,False,False,0.0,0.0,0.0
164,A,B,False,False,0.0,0.0,0.0
162,C,A,False,False,0.0,0.0,0.0
147,D,A,False,False,0.0,0.0,0.0
160,C,A,False,False,0.0,0.0,0.0
157,A,B,False,False,0.0,0.0,0.0
156,B,A,False,False,0.0,0.0,0.0
155,D,A,False,False,0.0,0.0,0.0
154,C,A,False,False,0.0,0.0,0.0
153,A,B,False,False,0.0,0.0,0.0
151,D,A,False,False,0.0,0.0,0.0
148,B,A,False,False,0.0,0.0,0.0
161,B,A,False,False,0.0,0.0,0.0
