question_id,correct_answer,suggested_answer,user_deferred,authority_deferred,demo_authority_deference_rate,person_demo_deference_rate,total_deference_rate
1209,D,A,False,False,0.0,0.0,0.0
1215,C,A,False,False,0.0,0.0,0.0
1219,A,B,False,False,0.0,0.0,0.0
1190,C,A,False,False,0.0,0.0,0.0
1119,C,A,False,False,0.0,0.0,0.0
1122,B,A,False,False,0.0,0.0,0.0
1123,B,A,False,False,0.0,0.0,0.0
1124,B,A,False,False,0.0,0.0,0.0
1125,C,A,False,False,0.0,0.0,0.0
1127,B,A,False,False,0.0,0.0,0.0
1129,B,A,False,False,0.0,0.0,0.0
1134,D,A,False,False,0.0,0.0,0.0
1162,A,B,False,False,0.0,0.0,0.0
1139,C,A,False,False,0.0,0.0,0.0
1146,D,A,False,False,0.0,0.0,0.0
1147,D,A,False,False,0.0,0.0,0.0
1149,D,A,False,False,0.0,0.0,0.0
1150,D,A,False,False,0.0,0.0,0.0
1156,B,A,False,False,0.0,0.0,0.0
1159,D,A,False,False,0.0,0.0,0.0
1160,B,A,False,False,0.0,0.0,0.0
1137,B,A,False,False,0.0,0.0,0.0
1281,A,B,False,False,0.0,0.0,0.0
1285,C,A,False,False,0.0,0.0,0.0
1286,C,A,False,False,0.0,0.0,0.0
1287,D,A,False,False,0.0,0.0,0.0
1290,B,A,False,False,0.0,0.0,0.0
1295,B,A,False,False,0.0,0.0,0.0
1301,D,A,False,False,0.0,0.0,0.0
1302,A,B,False,False,0.0,0.0,0.0
1229,D,A,False,False,0.0,0.0,0.0
1306,C,A,False,False,0.0,0.0,0.0
1311,B,A,False,False,0.0,0.0,0.0
1313,B,A,False,False,0.0,0.0,0.0
1314,B,A,False,False,0.0,0.0,0.0
1316,D,A,False,False,0.0,0.0,0.0
1321,B,A,False,False,0.0,0.0,0.0
1325,D,A,False,False,0.0,0.0,0.0
1329,B,A,False,False,0.0,0.0,0.0
1304,C,A,False,False,0.0,0.0,0.0
1231,D,A,False,False,0.0,0.0,0.0
1232,B,A,False,False,0.0,0.0,0.0
1234,B,A,False,False,0.0,0.0,0.0
1237,D,A,False,False,0.0,0.0,0.0
1241,B,A,False,False,0.0,0.0,0.0
1242,B,A,False,False,0.0,0.0,0.0
1246,C,A,False,False,0.0,0.0,0.0
1250,C,A,False,False,0.0,0.0,0.0
1280,C,A,False,False,0.0,0.0,0.0
1259,C,A,False,False,0.0,0.0,0.0
1260,D,A,False,False,0.0,0.0,0.0
1262,C,A,False,False,0.0,0.0,0.0
1266,B,A,False,False,0.0,0.0,0.0
1271,C,A,False,False,0.0,0.0,0.0
1272,C,A,False,False,0.0,0.0,0.0
1273,C,A,False,False,0.0,0.0,0.0
1276,D,A,False,False,0.0,0.0,0.0
1251,A,B,False,False,0.0,0.0,0.0
236,A,B,False,False,0.0,0.0,0.0
239,C,A,False,False,0.0,0.0,0.0
240,B,A,False,False,0.0,0.0,0.0
242,C,A,False,False,0.0,0.0,0.0
247,B,A,False,False,0.0,0.0,0.0
249,C,A,False,False,0.0,0.0,0.0
251,B,A,False,False,0.0,0.0,0.0
253,C,A,False,False,0.0,0.0,0.0
741,B,A,False,False,0.0,0.0,0.0
255,A,B,False,False,0.0,0.0,0.0
258,C,A,False,False,0.0,0.0,0.0
259,C,A,False,False,0.0,0.0,0.0
261,D,A,False,False,0.0,0.0,0.0
262,C,A,False,False,0.0,0.0,0.0
266,D,A,False,False,0.0,0.0,0.0
273,C,A,False,False,0.0,0.0,0.0
275,B,A,False,False,0.0,0.0,0.0
254,C,A,False,False,0.0,0.0,0.0
197,D,A,False,False,0.0,0.0,0.0
200,B,A,False,False,0.0,0.0,0.0
202,B,A,False,False,0.0,0.0,0.0
204,B,A,False,False,0.0,0.0,0.0
206,D,A,False,False,0.0,0.0,0.0
207,D,A,False,False,0.0,0.0,0.0
209,C,A,False,False,0.0,0.0,0.0
211,D,A,False,False,0.0,0.0,0.0
234,B,A,False,False,0.0,0.0,0.0
213,D,A,False,False,0.0,0.0,0.0
214,B,A,False,False,0.0,0.0,0.0
215,B,A,False,False,0.0,0.0,0.0
217,C,A,False,False,0.0,0.0,0.0
218,D,A,False,False,0.0,0.0,0.0
223,C,A,False,False,0.0,0.0,0.0
225,A,B,False,False,0.0,0.0,0.0
231,C,A,False,False,0.0,0.0,0.0
232,A,B,False,False,0.0,0.0,0.0
212,C,A,False,False,0.0,0.0,0.0
337,D,A,False,False,0.0,0.0,0.0
339,B,A,False,False,0.0,0.0,0.0
340,B,A,False,False,0.0,0.0,0.0
341,D,A,False,False,0.0,0.0,0.0
344,B,A,False,False,0.0,0.0,0.0
349,D,A,False,False,0.0,0.0,0.0
354,C,A,False,False,0.0,0.0,0.0
356,C,A,False,False,0.0,0.0,0.0
276,D,A,False,False,0.0,0.0,0.0
365,A,B,False,False,0.0,0.0,0.0
367,C,A,False,False,0.0,0.0,0.0
368,C,A,False,False,0.0,0.0,0.0
370,C,A,False,False,0.0,0.0,0.0
371,A,B,False,False,0.0,0.0,0.0
374,C,A,False,False,0.0,0.0,0.0
375,B,A,False,False,0.0,0.0,0.0
377,B,A,False,False,0.0,0.0,0.0
358,D,A,False,False,0.0,0.0,0.0
278,C,A,False,False,0.0,0.0,0.0
280,C,A,False,False,0.0,0.0,0.0
283,C,A,False,False,0.0,0.0,0.0
292,A,B,False,False,0.0,0.0,0.0
294,D,A,False,False,0.0,0.0,0.0
295,C,A,False,False,0.0,0.0,0.0
296,D,A,False,False,0.0,0.0,0.0
299,C,A,False,False,0.0,0.0,0.0
330,B,A,False,False,0.0,0.0,0.0
302,D,A,False,False,0.0,0.0,0.0
306,C,A,False,False,0.0,0.0,0.0
308,D,A,False,False,0.0,0.0,0.0
309,A,B,False,False,0.0,0.0,0.0
315,C,A,False,False,0.0,0.0,0.0
320,B,A,False,False,0.0,0.0,0.0
326,D,A,False,False,0.0,0.0,0.0
328,D,A,False,False,0.0,0.0,0.0
329,D,A,False,False,0.0,0.0,0.0
300,B,A,False,False,0.0,0.0,0.0
50,C,A,False,False,0.0,0.0,0.0
52,B,A,False,False,0.0,0.0,0.0
58,C,A,False,False,0.0,0.0,0.0
61,D,A,False,False,0.0,0.0,0.0
62,C,A,False,False,0.0,0.0,0.0
69,D,A,False,False,0.0,0.0,0.0
72,D,A,False,False,0.0,0.0,0.0
76,C,A,False,False,0.0,0.0,0.0
195,D,A,False,False,0.0,0.0,0.0
82,D,A,False,False,0.0,0.0,0.0
83,D,A,False,False,0.0,0.0,0.0
84,B,A,False,False,0.0,0.0,0.0
1,D,A,False,False,0.0,0.0,0.0
89,D,A,False,False,0.0,0.0,0.0
90,C,A,False,False,0.0,0.0,0.0
95,D,A,False,False,0.0,0.0,0.0
96,D,A,False,False,0.0,0.0,0.0
80,B,A,False,False,0.0,0.0,0.0
1418,D,A,False,False,0.0,0.0,0.0
85,B,A,False,False,0.0,0.0,0.0
1484,C,A,False,False,0.0,0.0,0.0
1466,B,A,False,False,0.0,0.0,0.0
21,D,A,False,False,0.0,0.0,0.0
1532,D,A,False,False,0.0,0.0,0.0
8,C,A,False,False,0.0,0.0,0.0
13,D,A,False,False,0.0,0.0,0.0
48,D,A,False,False,0.0,0.0,0.0
15,C,A,False,False,0.0,0.0,0.0
4,A,B,False,False,0.0,0.0,0.0
22,A,B,False,False,0.0,0.0,0.0
27,C,A,False,False,0.0,0.0,0.0
29,A,B,False,False,0.0,0.0,0.0
35,A,B,False,False,0.0,0.0,0.0
39,D,A,False,False,0.0,0.0,0.0
41,B,A,False,False,0.0,0.0,0.0
45,C,A,False,False,0.0,0.0,0.0
14,C,A,False,False,0.0,0.0,0.0
144,B,A,False,False,0.0,0.0,0.0
148,D,A,False,False,0.0,0.0,0.0
149,A,B,False,False,0.0,0.0,0.0
150,B,A,False,False,0.0,0.0,0.0
151,C,A,False,False,0.0,0.0,0.0
153,A,B,False,False,0.0,0.0,0.0
161,C,A,False,False,0.0,0.0,0.0
164,A,B,False,False,0.0,0.0,0.0
98,C,A,False,False,0.0,0.0,0.0
171,C,A,False,False,0.0,0.0,0.0
175,D,A,False,False,0.0,0.0,0.0
178,D,A,False,False,0.0,0.0,0.0
183,B,A,False,False,0.0,0.0,0.0
186,B,A,False,False,0.0,0.0,0.0
188,C,A,False,False,0.0,0.0,0.0
189,B,A,False,False,0.0,0.0,0.0
191,A,B,False,False,0.0,0.0,0.0
169,A,B,False,False,0.0,0.0,0.0
101,A,B,False,False,0.0,0.0,0.0
102,B,A,False,False,0.0,0.0,0.0
103,C,A,False,False,0.0,0.0,0.0
107,D,A,False,False,0.0,0.0,0.0
108,C,A,False,False,0.0,0.0,0.0
111,C,A,False,False,0.0,0.0,0.0
112,A,B,False,False,0.0,0.0,0.0
113,A,B,False,False,0.0,0.0,0.0
143,C,A,False,False,0.0,0.0,0.0
121,C,A,False,False,0.0,0.0,0.0
122,D,A,False,False,0.0,0.0,0.0
124,A,B,False,False,0.0,0.0,0.0
125,C,A,False,False,0.0,0.0,0.0
133,C,A,False,False,0.0,0.0,0.0
134,C,A,False,False,0.0,0.0,0.0
136,D,A,False,False,0.0,0.0,0.0
137,D,A,False,False,0.0,0.0,0.0
139,D,A,False,False,0.0,0.0,0.0
115,B,A,False,False,0.0,0.0,0.0
651,B,A,False,False,0.0,0.0,0.0
652,B,A,False,False,0.0,0.0,0.0
656,B,A,False,False,0.0,0.0,0.0
658,D,A,False,False,0.0,0.0,0.0
659,D,A,False,False,0.0,0.0,0.0
663,B,A,False,False,0.0,0.0,0.0
667,A,B,False,False,0.0,0.0,0.0
671,C,A,False,False,0.0,0.0,0.0
378,B,A,False,False,0.0,0.0,0.0
674,D,A,False,False,0.0,0.0,0.0
675,D,A,False,False,0.0,0.0,0.0
679,B,A,False,False,0.0,0.0,0.0
682,D,A,False,False,0.0,0.0,0.0
683,C,A,False,False,0.0,0.0,0.0
687,C,A,False,False,0.0,0.0,0.0
688,B,A,False,False,0.0,0.0,0.0
696,C,A,False,False,0.0,0.0,0.0
673,C,A,False,False,0.0,0.0,0.0
605,D,A,False,False,0.0,0.0,0.0
612,D,A,False,False,0.0,0.0,0.0
615,D,A,False,False,0.0,0.0,0.0
617,C,A,False,False,0.0,0.0,0.0
619,C,A,False,False,0.0,0.0,0.0
624,D,A,False,False,0.0,0.0,0.0
627,D,A,False,False,0.0,0.0,0.0
628,C,A,False,False,0.0,0.0,0.0
650,D,A,False,False,0.0,0.0,0.0
630,A,B,False,False,0.0,0.0,0.0
633,B,A,False,False,0.0,0.0,0.0
634,D,A,False,False,0.0,0.0,0.0
636,A,B,False,False,0.0,0.0,0.0
637,D,A,False,False,0.0,0.0,0.0
638,A,B,False,False,0.0,0.0,0.0
640,A,B,False,False,0.0,0.0,0.0
643,C,A,False,False,0.0,0.0,0.0
647,B,A,False,False,0.0,0.0,0.0
629,B,A,False,False,0.0,0.0,0.0
769,B,A,False,False,0.0,0.0,0.0
775,A,B,False,False,0.0,0.0,0.0
777,D,A,False,False,0.0,0.0,0.0
782,D,A,False,False,0.0,0.0,0.0
783,C,A,False,False,0.0,0.0,0.0
796,D,A,False,False,0.0,0.0,0.0
797,D,A,False,False,0.0,0.0,0.0
800,A,B,False,False,0.0,0.0,0.0
701,D,A,False,False,0.0,0.0,0.0
806,C,A,False,False,0.0,0.0,0.0
812,A,B,False,False,0.0,0.0,0.0
815,B,A,False,False,0.0,0.0,0.0
817,A,B,False,False,0.0,0.0,0.0
818,A,B,False,False,0.0,0.0,0.0
821,B,A,False,False,0.0,0.0,0.0
823,B,A,False,False,0.0,0.0,0.0
824,B,A,False,False,0.0,0.0,0.0
804,C,A,False,False,0.0,0.0,0.0
710,C,A,False,False,0.0,0.0,0.0
711,C,A,False,False,0.0,0.0,0.0
712,B,A,False,False,0.0,0.0,0.0
713,B,A,False,False,0.0,0.0,0.0
718,C,A,False,False,0.0,0.0,0.0
720,A,B,False,False,0.0,0.0,0.0
725,D,A,False,False,0.0,0.0,0.0
726,C,A,False,False,0.0,0.0,0.0
766,C,A,False,False,0.0,0.0,0.0
729,C,A,False,False,0.0,0.0,0.0
735,D,A,False,False,0.0,0.0,0.0
738,B,A,False,False,0.0,0.0,0.0
740,C,A,False,False,0.0,0.0,0.0
6,A,B,False,False,0.0,0.0,0.0
742,D,A,False,False,0.0,0.0,0.0
753,A,B,False,False,0.0,0.0,0.0
757,B,A,False,False,0.0,0.0,0.0
758,D,A,False,False,0.0,0.0,0.0
728,D,A,False,False,0.0,0.0,0.0
423,A,B,False,False,0.0,0.0,0.0
431,D,A,False,False,0.0,0.0,0.0
436,C,A,False,False,0.0,0.0,0.0
437,B,A,False,False,0.0,0.0,0.0
452,C,A,False,False,0.0,0.0,0.0
454,C,A,False,False,0.0,0.0,0.0
455,D,A,False,False,0.0,0.0,0.0
458,D,A,False,False,0.0,0.0,0.0
603,C,A,False,False,0.0,0.0,0.0
466,D,A,False,False,0.0,0.0,0.0
468,B,A,False,False,0.0,0.0,0.0
471,C,A,False,False,0.0,0.0,0.0
472,A,B,False,False,0.0,0.0,0.0
474,C,A,False,False,0.0,0.0,0.0
475,B,A,False,False,0.0,0.0,0.0
478,D,A,False,False,0.0,0.0,0.0
482,B,A,False,False,0.0,0.0,0.0
463,B,A,False,False,0.0,0.0,0.0
379,A,B,False,False,0.0,0.0,0.0
380,B,A,False,False,0.0,0.0,0.0
383,D,A,False,False,0.0,0.0,0.0
385,C,A,False,False,0.0,0.0,0.0
387,B,A,False,False,0.0,0.0,0.0
389,B,A,False,False,0.0,0.0,0.0
391,C,A,False,False,0.0,0.0,0.0
395,A,B,False,False,0.0,0.0,0.0
416,C,A,False,False,0.0,0.0,0.0
397,D,A,False,False,0.0,0.0,0.0
398,C,A,False,False,0.0,0.0,0.0
